timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13
688 0 0 2 15 0 0 0 1 153
689 0 0 2 15 0 0 0 1 153
690 0 0 2 16 0 0 0 1 153
691 0 0 2 16 0 0 0 0 153
692 0 0 2 16 0 0 0 0 152
693 0 0 2 17 0 0 0 1 152
694 0 0 2 17 0 0 0 1 151
695 0 0 2 18 0 0 1 1 152
696 0 0 2 18 0 0 1 1 150
697 0 0 3 18 0 0 0 1 150
698 0 0 3 18 0 0 0 1 150
699 0 0 3 19 0 0 0 1 150
700 0 0 3 19 0 0 1 0 150
701 0 0 3 20 0 0 1 1 150
702 0 0 3 20 0 0 0 1 150
703 0 0 4 20 0 0 0 1 150
704 0 0 4 21 0 0 1 2 151
705 0 0 4 21 0 0 1 2 151
706 0 0 5 21 0 0 0 1 151
707 0 0 5 21 0 0 0 1 150
708 0 0 5 22 0 0 1 1 150
709 0 0 5 22 0 0 1 1 149
710 0 0 6 23 0 0 0 1 149
711 0 0 6 23 0 0 0 2 148
712 0 0 6 24 0 0 0 2 147
713 0 0 6 24 0 0 0 1 147
714 0 0 6 24 0 0 0 1 147
715 0 0 6 24 0 0 1 1 146
716 0 0 6 25 0 0 1 1 145
717 0 0 6 26 0 0 1 1 144
718 0 0 7 26 0 0 0 2 144
719 0 0 7 27 0 0 0 1 143
720 0 0 7 27 0 0 1 1 143
721 0 0 8 27 0 0 0 0 142
722 0 0 8 27 0 0 1 0 141
723 0 0 8 28 0 0 1 1 141
724 0 0 9 28 0 0 0 1 140
725 0 0 9 28 0 0 0 1 139
726 0 0 9 29 0 0 0 0 137
727 0 0 9 29 0 0 0 2 136
728 0 0 9 29 0 0 0 1 136
729 0 0 9 29 0 0 2 1 135
730 0 0 10 30 0 0 1 0 134
731 0 0 11 30 0 0 0 1 133
732 0 0 11 31 0 0 2 1 132
733 0 0 13 31 0 0 1 2 132
734 0 0 13 31 0 0 1 2 130
735 0 0 14 32 0 0 0 2 129
736 0 0 15 32 0 0 0 3 129
737 0 0 15 33 0 0 0 2 128
738 0 0 15 33 0 0 0 2 128
739 0 0 15 33 0 0 1 1 127
740 0 0 15 34 0 0 1 1 124
741 0 0 15 34 0 0 1 2 124
742 0 0 17 35 0 0 1 2 124
743 0 0 18 35 0 0 0 2 123
744 0 0 18 36 0 0 0 1 122
745 0 0 18 36 0 0 0 1 121
746 0 0 19 36 0 0 0 1 120
747 0 0 19 36 0 0 1 0 120
748 0 0 19 37 0 0 0 0 118
749 0 0 20 37 0 0 1 1 117
750 0 0 22 37 0 0 1 0 116
751 0 0 22 37 0 0 1 1 115
752 0 0 23 38 0 0 2 1 113
753 0 0 23 38 0 0 2 1 112
754 0 0 24 39 0 0 1 0 111
755 0 0 24 39 0 0 2 1 111
756 0 0 27 39 0 0 1 1 109
757 0 0 27 39 0 0 1 1 108
758 0 0 28 40 0 0 1 0 107
759 0 0 28 40 0 0 1 0 107
760 0 0 30 40 0 0 0 0 107
761 0 0 30 40 0 0 1 0 105
762 0 0 30 40 0 0 1 0 105
763 0 0 31 40 0 0 1 0 104
764 0 0 32 40 0 0 1 0 103
765 0 0 33 40 0 0 1 0 102
766 0 0 33 40 0 0 1 0 100
767 0 0 34 40 0 0 2 0 100
768 0 0 34 40 0 0 3 0 99
769 0 0 35 40 0 0 2 0 98
770 0 0 37 40 0 0 2 0 98
771 0 0 37 40 0 0 2 0 97
772 0 0 38 40 0 0 1 0 97
773 0 0 39 40 0 0 2 0 95
774 0 0 40 40 0 0 2 0 94
775 0 0 41 40 0 0 1 0 93
776 0 0 41 40 0 0 3 0 91
777 0 0 42 40 0 0 2 0 91
778 0 0 43 40 0 0 2 0 90
779 0 0 43 40 0 0 3 0 89
780 0 0 44 40 0 0 2 0 87
781 0 0 46 40 0 0 1 0 87
782 0 0 46 40 0 0 1 0 86
783 0 0 47 40 0 0 1 0 85
784 0 0 47 40 0 0 1 0 83
785 0 0 48 40 0 0 1 0 83
786 0 0 49 40 0 0 1 0 81
787 0 0 49 40 0 0 2 0 81
788 0 0 51 40 0 0 1 0 78
789 0 0 51 40 0 0 1 0 78
790 0 0 53 40 0 0 0 0 77
791 0 0 53 40 0 0 1 0 77
792 0 0 53 40 0 0 1 0 75
793 0 0 55 40 0 0 1 0 75
794 0 0 56 40 0 0 1 0 73
795 0 0 58 40 0 0 1 0 73
796 0 0 58 40 0 0 2 0 71
797 0 0 59 40 0 0 1 0 70
798 0 0 60 40 0 0 2 0 69
799 0 0 61 40 0 0 1 0 68
800 0 0 61 40 0 0 3 0 68
801 0 0 62 40 0 0 2 0 66
802 0 0 63 40 0 0 3 0 66
803 0 0 65 40 0 0 3 0 63
804 0 0 66 40 0 0 2 0 62
805 0 0 67 40 0 0 1 0 61
806 0 0 69 40 0 0 2 0 60
807 0 0 70 40 0 0 1 0 58
808 0 0 70 40 0 0 2 0 58
809 0 0 73 40 0 0 2 0 58
810 0 0 73 40 0 0 2 0 56
811 0 0 74 40 0 0 1 0 55
812 0 0 75 40 0 0 1 0 54
813 0 0 76 40 0 0 2 0 53
814 0 0 78 40 0 0 3 0 51
815 0 0 79 40 0 0 2 0 50
816 0 0 80 40 0 0 1 0 50
817 0 0 80 40 0 0 1 0 48
818 0 0 82 40 0 0 2 0 47
819 0 0 83 40 0 0 2 0 45
820 0 0 85 40 0 0 2 0 45
821 0 0 86 40 0 0 3 0 43
822 0 0 87 40 0 0 2 0 40
823 0 0 89 40 0 0 2 0 39
824 0 0 89 40 0 0 2 0 39
825 0 0 91 40 0 0 2 0 38
826 0 0 93 40 0 0 1 0 37
827 0 0 93 40 0 0 1 0 35
828 0 0 95 40 0 0 2 0 34
829 0 0 96 40 0 0 1 0 33
830 0 0 97 40 0 0 1 0 33
831 0 0 97 40 0 0 1 0 33
832 0 0 98 40 0 0 2 0 31
833 0 0 99 40 0 0 3 0 30
834 0 0 99 40 0 0 3 0 29
835 0 0 101 40 0 0 3 0 29
836 0 0 102 40 0 0 2 0 28
837 0 0 103 40 0 0 2 0 26
838 0 0 104 40 0 0 2 0 25
839 0 0 104 40 0 0 2 0 25
840 0 0 105 40 0 0 1 0 24
841 0 0 106 40 0 0 2 0 24
842 0 0 106 40 0 0 1 0 23
843 0 0 106 40 0 0 1 0 23
844 0 0 107 40 0 0 2 0 22
845 0 0 109 40 0 0 2 0 22
846 0 0 112 40 0 0 1 0 20
847 0 0 112 40 0 0 1 0 18
848 0 0 113 40 0 0 1 0 18
849 0 0 113 40 0 0 2 0 18
850 0 0 113 40 0 0 2 0 18
851 0 0 113 40 0 0 3 0 16
852 0 0 114 40 0 0 2 0 16
853 0 0 114 40 0 0 2 0 15
854 0 0 114 40 0 0 1 0 15
855 0 0 115 40 0 0 2 0 14
856 0 0 117 40 0 0 2 0 14
857 0 0 118 40 0 0 3 0 12
858 0 0 118 40 0 0 3 0 12
859 0 0 119 40 0 0 3 0 12
860 0 0 120 40 0 0 3 0 11
861 0 0 120 40 0 0 3 0 11
862 0 0 123 40 0 0 1 0 10
863 0 0 123 40 0 0 2 0 10
864 0 0 124 40 0 0 2 0 9
865 0 0 124 40 0 0 2 0 8
866 0 0 126 40 0 0 2 0 8
867 0 0 126 40 0 0 3 0 8
868 0 0 126 40 0 0 3 0 6
869 0 0 127 40 0 0 3 0 6
870 0 0 126 40 0 0 2 0 6
871 0 0 127 40 0 0 2 0 5
872 0 0 128 40 0 0 2 0 5
873 0 0 128 40 0 0 4 0 4
874 0 0 131 40 0 0 3 0 4
875 0 0 131 40 0 0 3 0 4
876 0 0 131 40 0 0 3 0 4
877 0 0 131 40 0 0 2 0 3
878 0 0 131 40 0 0 2 0 3
879 0 0 132 40 0 0 3 0 3
880 0 0 133 40 0 0 2 0 2
881 0 0 134 40 0 0 2 0 2
882 0 0 134 40 0 0 4 0 2
883 0 0 134 40 0 0 3 0 1
884 0 0 134 40 0 0 3 0 1
885 0 0 134 40 0 0 4 0 1
886 0 0 135 40 0 0 3 0 1
887 0 0 135 40 0 0 3 0 1
888 0 0 135 40 0 0 2 0 1
889 0 0 136 40 0 0 2 0 1
890 0 0 136 40 0 0 2 0 0
891 0 0 137 40 0 0 1 0 0
892 0 0 137 39 0 0 2 0 0
893 0 0 137 39 0 0 3 1 0
894 0 0 137 39 0 0 2 0 0
895 0 0 137 39 0 0 2 0 0
896 0 0 137 39 0 0 3 0 0
897 0 0 137 39 0 0 4 0 0
898 0 0 138 39 0 0 3 0 0
899 0 0 138 39 0 0 3 0 0
900 0 0 138 39 0 0 6 0 0
901 0 0 140 39 0 0 3 0 0
902 0 0 141 39 0 0 2 0 0
903 0 0 141 39 0 0 2 0 0
904 0 0 142 39 0 0 1 0 0
905 0 0 142 38 0 0 2 0 0
906 0 0 142 38 0 0 2 0 0
907 0 0 142 38 0 0 2 1 0
908 0 0 142 38 0 0 2 0 0
909 0 0 142 38 0 0 3 0 0
910 0 0 142 38 0 0 3 0 0
911 0 0 142 38 0 0 3 0 0
912 0 0 142 38 0 0 3 0 0
913 0 0 143 38 0 0 3 0 0
914 0 0 143 38 0 0 3 0 0
915 0 0 143 38 0 0 3 0 0
916 0 0 143 38 0 0 4 0 1
917 0 0 141 38 0 0 5 0 1
918 0 0 141 38 0 0 5 0 1
919 0 0 142 38 0 0 3 0 1
920 0 0 141 38 0 0 5 0 1
921 0 0 140 38 0 0 5 0 1
922 0 0 140 38 0 0 4 0 1
923 0 0 141 38 0 0 4 0 1
924 0 0 141 38 0 0 5 0 1
925 0 0 141 38 0 0 4 0 2
926 0 0 141 38 0 0 5 0 2
927 0 0 141 38 0 0 5 0 3
928 0 0 140 38 0 0 5 0 3
929 0 0 140 38 0 0 5 0 3
930 0 0 141 38 0 0 4 0 3
931 0 0 141 38 0 0 6 0 4
932 0 0 141 38 0 0 5 0 4
933 0 0 141 37 0 0 5 1 4
934 0 0 141 37 0 0 4 1 4
935 0 0 141 37 0 0 4 0 4
936 0 0 139 36 0 0 5 0 4
937 0 0 139 36 0 0 6 1 4
938 0 0 139 36 0 0 5 0 4
939 0 0 139 35 0 0 4 0 5
940 0 0 137 35 0 0 5 1 5
941 0 0 137 35 0 0 5 0 5
942 0 0 136 34 0 0 3 1 6
943 0 0 137 33 0 0 4 0 6
944 0 0 137 32 0 0 4 1 6
945 0 0 136 31 0 0 3 1 6
946 0 0 136 31 0 0 2 1 7
947 0 0 135 31 0 0 3 0 8
948 0 0 134 31 0 0 4 1 9
949 0 0 134 29 0 0 3 0 9
950 0 0 133 28 0 0 1 1 10
951 0 0 133 28 0 0 1 1 10
952 0 0 133 27 0 0 2 1 10
953 0 0 132 27 0 0 2 1 10
954 0 0 133 27 0 0 2 0 10
955 0 0 132 27 0 0 2 0 10
956 0 0 131 26 0 0 4 1 11
957 0 0 131 25 0 0 3 0 11
958 0 0 130 24 0 0 3 1 11
959 0 0 130 24 0 0 2 0 12
960 0 0 130 23 0 0 3 0 12
961 0 0 128 23 0 0 4 1 13
962 0 0 128 22 0 0 4 1 13
963 0 0 128 22 0 0 2 1 14
964 0 0 127 22 0 0 2 1 14
965 0 0 128 21 0 1 2 1 14
966 0 0 127 21 0 1 2 0 14
967 0 1 125 21 0 0 2 1 15
968 0 1 125 20 0 0 2 0 15
969 0 1 124 20 0 0 2 1 17
970 0 1 123 19 0 0 3 1 18
971 0 1 121 19 0 0 3 1 18
972 0 1 121 19 0 0 5 0 19
973 0 1 120 18 0 0 4 1 19
974 0 1 119 18 0 0 5 1 20
975 0 1 118 17 0 0 3 1 21
976 0 1 118 16 0 0 4 1 21
977 0 1 117 16 0 0 4 2 22
978 0 1 115 15 0 0 6 1 23
979 0 1 114 15 0 0 5 1 24
980 0 1 114 15 0 0 6 1 24
981 0 1 114 14 0 0 4 1 24
982 0 1 113 13 0 0 4 1 25
983 0 1 113 13 0 0 4 1 26
984 0 1 111 12 0 0 5 1 27
985 0 1 110 12 0 0 6 0 26
986 0 1 109 12 0 0 5 1 28
987 0 1 108 11 0 0 5 1 28
988 0 2 106 11 0 0 5 1 30
989 0 2 106 11 0 0 4 1 31
990 0 2 106 11 0 0 4 0 32
991 0 2 103 10 0 0 3 1 32
992 0 2 103 10 0 0 4 1 34
993 0 2 103 10 0 0 3 1 34
994 0 2 103 9 0 0 3 0 35
995 0 2 102 9 0 0 3 1 35
996 0 2 101 9 0 0 4 0 38
997 0 2 101 8 0 0 4 1 40
998 0 2 100 7 0 0 5 1 40
999 0 2 99 7 0 0 4 0 41
1000 0 2 98 7 0 0 3 0 42
1001 0 2 97 7 0 0 5 1 43
1002 0 2 96 7 0 0 5 1 45
1003 0 2 95 6 0 0 5 0 46
1004 0 2 94 6 0 0 4 1 46
1005 0 2 92 6 0 0 5 0 46
1006 0 2 92 6 0 0 4 0 49
1007 0 2 91 6 0 0 5 0 49
1008 0 2 90 6 0 0 5 0 51
1009 0 2 89 6 0 0 4 0 52
1010 0 2 89 5 0 0 3 1 53
1011 0 2 88 5 0 0 4 1 55
1012 0 2 87 5 0 0 3 1 55
1013 0 2 86 5 0 0 4 1 56
1014 0 2 85 5 0 0 3 0 57
1015 0 2 85 4 0 0 3 1 59
1016 0 2 82 4 0 1 5 1 59
1017 0 2 82 3 0 1 5 1 60
1018 0 3 81 3 0 0 3 0 60
1019 0 3 80 3 0 0 4 1 61
1020 0 3 80 3 0 0 2 1 63
1021 0 3 78 3 0 0 3 0 64
1022 0 3 78 2 0 0 4 0 64
1023 0 3 76 2 0 0 4 1 66
1024 0 3 75 2 0 2 5 1 64
1025 0 4 75 2 0 1 4 0 66
1026 0 4 72 1 0 1 4 0 65
1027 0 5 72 1 0 1 5 1 67
1028 0 6 73 1 0 0 4 1 68
1029 0 6 71 1 0 0 5 0 69
1030 0 6 70 1 0 0 6 0 70
1031 0 6 70 1 0 1 3 0 70
1032 0 7 70 1 0 0 3 0 71
1033 0 7 70 1 0 0 3 0 71
1034 0 8 69 0 0 1 3 0 71
1035 0 8 69 0 0 1 2 0 71
1036 0 9 68 0 0 0 3 1 72
1037 0 9 68 0 0 1 2 0 73
1038 0 10 66 0 0 0 2 0 73
1039 0 10 66 0 0 0 3 0 75
1040 0 10 66 0 0 1 1 0 74
1041 0 10 65 0 0 1 2 0 76
1042 0 11 63 0 0 0 2 0 77
1043 0 11 63 0 0 0 3 0 79
1044 0 11 62 0 0 0 2 0 79
1045 0 11 62 0 0 0 2 0 82
1046 0 11 61 0 0 0 3 0 83
1047 0 11 59 0 0 0 4 0 83
1048 0 11 59 0 0 1 1 0 84
1049 0 12 57 0 0 1 3 0 83
1050 0 12 56 0 0 1 3 0 83
1051 0 12 54 0 0 1 3 0 85
1052 0 13 54 0 0 0 2 0 85
1053 0 14 54 0 0 1 3 0 84
1054 0 14 52 0 0 2 2 0 85
1055 0 14 50 0 0 2 3 0 85
1056 0 15 50 0 0 2 2 0 86
1057 0 16 50 0 0 1 3 0 87
1058 0 17 49 0 0 1 2 0 86
1059 0 18 47 0 0 0 2 0 88
1060 0 18 47 0 0 1 3 0 88
1061 0 19 46 0 0 0 1 0 88
1062 0 19 46 0 0 0 2 0 90
1063 0 19 45 0 0 1 3 0 89
1064 0 19 44 0 0 1 3 0 90
1065 0 20 44 0 0 1 1 0 93
1066 0 20 42 0 0 1 3 0 92
1067 0 22 41 0 0 0 2 0 93
1068 0 22 41 0 0 1 3 0 92
1069 0 22 40 0 0 1 3 0 94
1070 0 22 39 0 0 0 2 0 94
1071 0 23 39 0 0 1 3 0 93
1072 0 23 38 0 0 1 1 0 95
1073 0 24 37 0 0 0 2 0 95
1074 0 24 37 0 0 0 3 0 96
1075 0 24 37 0 0 1 2 0 96
1076 0 25 37 0 0 0 1 0 96
1077 0 25 36 0 0 0 2 0 96
1078 0 25 36 0 0 0 1 0 98
1079 0 25 36 0 0 1 1 0 98
1080 0 26 36 0 0 1 1 0 98
1081 0 26 35 0 0 1 1 0 100
1082 0 27 35 0 0 2 1 0 99
1083 0 28 35 0 0 1 1 0 99
1084 0 28 35 0 0 1 0 0 100
1085 0 29 34 0 0 2 1 0 101
1086 0 30 34 0 0 1 1 0 102
1087 0 30 33 0 0 0 1 0 103
1088 0 31 33 0 0 0 1 0 102
1089 0 31 33 0 0 1 1 0 101
1090 0 32 32 0 0 1 1 0 102
1091 0 32 32 0 0 1 1 0 102
1092 0 33 32 0 0 1 1 0 103
1093 0 34 30 0 0 1 1 0 104
1094 0 34 30 0 0 1 2 0 104
1095 0 34 30 0 0 1 2 0 105
1096 0 35 28 0 0 1 1 0 106
1097 0 36 28 0 0 0 2 0 107
1098 0 36 28 0 0 0 2 0 108
1099 0 36 28 0 0 1 2 0 108
1100 0 36 27 0 0 1 1 0 108
1101 0 37 26 0 0 1 2 0 107
1102 0 38 26 0 0 0 1 0 109
1103 0 38 26 0 0 1 0 0 109
1104 0 39 26 0 0 0 1 0 108
1105 0 39 25 0 0 2 1 0 108
1106 0 40 25 0 0 2 1 0 110
1107 0 41 25 0 0 1 1 0 110
1108 0 41 23 0 0 2 2 0 110
1109 0 41 23 0 0 1 1 0 110
1110 0 42 22 0 0 1 2 0 109
1111 0 43 21 0 0 2 1 0 111
1112 0 43 20 0 0 1 2 0 111
1113 0 44 20 0 0 1 2 0 111
1114 0 44 20 0 0 2 2 0 111
1115 0 46 20 0 0 0 2 0 112
1116 0 46 19 0 0 0 1 0 112
1117 0 46 18 0 0 1 1 0 111
1118 0 46 18 0 0 2 1 0 111
1119 0 47 17 0 0 1 2 0 111
1120 0 47 15 0 0 1 3 0 112
1121 0 48 15 0 0 2 3 0 112
1122 0 49 15 0 0 1 2 0 112
1123 0 49 15 0 0 1 2 0 112
1124 0 51 14 0 0 1 2 0 112
1125 0 51 13 0 0 2 3 0 111
1126 0 53 13 0 0 0 3 0 112
1127 0 53 12 0 0 1 2 0 111
1128 0 53 11 0 0 1 2 0 110
1129 0 54 10 0 0 1 2 0 111
1130 0 55 10 0 0 0 3 0 111
1131 0 55 10 0 0 0 2 0 112
1132 0 55 10 0 0 0 2 0 112
1133 0 55 10 0 0 0 1 0 112
1134 0 55 9 0 0 1 2 0 112
1135 0 55 8 0 0 1 2 0 113
1136 0 56 8 0 0 0 2 0 113
1137 0 56 8 0 0 1 2 0 112
1138 0 56 7 0 0 1 1 0 112
1139 0 57 6 0 0 1 3 0 113
1140 0 57 6 0 0 1 3 0 113
1141 0 58 5 0 0 1 2 0 113
1142 0 59 5 0 0 1 1 0 113
1143 0 59 5 0 0 1 1 0 114
1144 0 60 5 0 0 1 0 0 113
1145 0 60 5 0 0 1 1 0 113
1146 0 61 5 0 0 1 1 0 114
1147 0 62 5 0 0 0 1 0 114
1148 0 62 4 0 0 0 1 0 113
1149 0 62 4 0 0 0 1 0 113
1150 0 63 4 0 0 0 1 0 113
1151 0 64 4 0 0 0 0 0 114
1152 0 64 3 0 0 0 1 0 114
1153 0 64 3 0 0 0 1 0 114
1154 0 64 3 0 0 1 1 0 114
1155 0 64 2 0 0 0 1 0 114
1156 0 65 2 0 0 1 1 0 113
1157 0 65 2 0 0 1 0 0 115
1158 0 66 2 0 0 0 0 0 114
1159 0 66 1 0 0 1 1 0 113
1160 0 66 1 0 0 2 1 0 113
1161 0 66 1 0 0 2 0 0 114
1162 0 67 1 0 0 3 0 0 113
1163 0 68 1 0 0 2 0 0 113
1164 0 68 1 0 0 2 0 0 112
1165 0 69 1 0 0 1 0 0 113
1166 0 69 1 0 0 1 0 0 113
1167 0 71 1 0 0 1 0 0 111
1168 0 71 1 0 0 0 0 0 112
1169 0 71 1 0 0 2 0 0 111
1170 0 73 1 0 0 1 0 0 111
1171 0 73 1 0 0 2 0 0 111
1172 0 74 1 0 0 1 0 0 111
1173 0 74 1 0 0 1 0 0 111
1174 0 75 1 0 0 0 0 0 111
1175 0 76 1 0 0 1 0 0 109
1176 0 76 1 0 0 2 0 0 110
1177 0 77 1 0 0 1 0 0 110
1178 0 77 1 0 0 3 0 0 109
1179 0 79 1 0 0 1 0 0 110
1180 0 79 1 0 0 1 0 0 110
1181 0 80 1 0 0 1 0 0 110
1182 0 80 1 0 0 1 0 0 110
1183 0 81 1 0 0 0 0 0 111
1184 0 81 1 0 0 1 0 0 110
1185 0 82 1 0 0 0 0 0 111
1186 0 82 1 0 0 0 0 0 112
1187 0 82 1 0 0 1 0 0 111
1188 0 83 1 0 0 0 0 0 111
1189 0 83 1 0 0 0 0 0 111
1190 0 83 1 0 0 1 0 0 111
1191 0 83 1 0 0 1 0 0 112
1192 0 84 1 0 0 0 0 0 112
1193 0 84 1 0 0 1 0 0 111
1194 0 85 1 0 0 0 0 0 112
1195 0 85 1 0 0 0 0 0 112
1196 0 85 1 0 0 0 0 0 112
1197 0 85 1 0 0 0 0 0 111
1198 0 86 1 0 0 1 0 0 112
1199 0 86 1 0 0 1 0 0 112
1200 0 87 1 0 0 0 0 0 112
1201 0 87 1 0 0 0 0 0 112
1202 0 87 1 0 0 1 0 0 111
1203 0 87 1 0 0 1 0 0 111
1204 0 88 1 0 0 0 0 0 110
1205 0 88 1 0 0 1 0 0 110
1206 0 89 1 0 0 1 0 0 109
1207 0 89 0 0 0 2 1 0 108
1208 0 90 0 0 0 1 1 0 108
1209 0 91 0 0 0 1 1 0 107
1210 0 91 0 0 0 1 1 0 107
1211 0 91 0 0 0 1 0 0 105
1212 0 92 0 0 0 1 0 0 105
1213 0 92 0 0 0 1 0 0 105
1214 0 93 0 0 0 1 0 0 104
1215 0 94 0 0 0 2 0 0 103
1216 0 95 0 0 0 1 0 0 103
1217 0 96 0 0 0 1 0 0 101
1218 0 96 0 0 0 1 0 0 101
1219 0 96 0 0 0 1 0 0 101
1220 0 97 0 0 0 1 0 0 101
1221 0 97 0 0 0 0 0 0 101
1222 0 98 0 0 0 0 0 0 101
1223 0 98 0 0 0 1 0 0 100
1224 0 99 0 0 0 0 0 0 100
1225 0 99 0 0 0 0 0 0 99
1226 0 99 0 0 0 1 0 0 97
1227 0 100 0 0 0 1 0 0 97
1228 0 100 0 0 0 1 0 0 96
1229 0 101 0 0 0 2 0 0 96
1230 0 102 0 0 0 2 0 0 95
1231 0 103 0 0 0 4 0 0 92
1232 0 104 0 0 0 3 0 0 92
1233 0 104 0 0 0 3 0 0 91
1234 0 105 0 0 0 3 0 0 89
1235 0 105 0 0 0 4 0 0 88
1236 0 106 0 0 0 4 0 0 87
1237 0 108 0 0 0 4 0 0 87
1238 0 110 0 0 0 3 0 0 86
1239 0 112 0 0 0 2 0 0 85
1240 0 113 0 0 0 1 0 0 84
1241 0 114 0 0 0 2 0 0 83
1242 0 115 0 0 0 1 0 0 82
1243 0 115 0 0 0 1 0 0 82
1244 0 116 0 0 0 2 0 0 81
1245 0 117 0 0 0 2 0 0 79
1246 0 117 0 0 0 3 0 0 78
1247 0 119 0 0 0 2 0 0 78
1248 0 120 0 0 0 4 0 0 75
1249 0 121 0 0 0 4 0 0 74
1250 0 121 0 0 0 4 0 0 74
1251 0 123 0 0 0 3 0 0 73
1252 0 124 0 0 0 2 0 0 72
1253 0 124 0 0 0 2 0 0 71
1254 0 126 0 0 0 1 0 0 70
1255 0 127 0 0 0 1 0 0 70
1256 0 128 0 0 0 1 0 0 70
1257 0 129 0 0 0 0 0 0 70
1258 0 129 0 0 0 1 0 0 69
1259 0 129 0 0 0 1 0 0 67
1260 0 130 0 0 0 2 0 0 67
1261 0 131 0 0 0 1 0 0 68
1262 0 131 0 0 0 1 0 0 67
1263 0 132 0 0 0 1 0 0 66
1264 0 133 0 0 0 2 0 0 65
1265 0 134 0 0 0 1 0 0 65
1266 0 134 0 0 0 2 0 0 63
1267 0 134 0 0 0 2 0 0 63
1268 0 135 0 0 0 2 0 0 61
1269 0 136 0 0 0 2 0 0 60
1270 0 138 0 0 0 2 0 0 60
1271 0 138 0 0 0 3 0 0 59
1272 0 138 0 0 0 2 0 0 58
1273 0 139 0 0 0 2 0 0 58
1274 0 140 0 0 0 2 0 0 58
1275 0 140 0 0 0 3 0 0 56
1276 0 143 0 0 0 2 0 0 55
1277 0 144 0 0 0 2 0 0 54
1278 0 144 0 0 0 2 0 0 53
1279 0 145 0 0 0 1 0 0 53
1280 0 146 0 0 0 1 0 0 53
1281 0 146 0 0 0 1 0 0 52
1282 0 147 0 0 0 0 0 0 52
1283 0 147 0 0 0 0 0 0 50
1284 0 148 0 0 0 1 0 0 50
1285 0 148 0 0 0 1 0 0 50
1286 0 149 0 0 0 1 0 0 50
1287 0 149 0 0 0 0 0 0 50
1288 0 150 0 0 0 0 0 0 50
1289 0 150 0 0 0 1 0 0 49
1290 0 151 0 0 0 0 0 0 49
1291 0 151 0 0 0 0 0 0 49
1292 0 151 0 0 0 0 0 0 49
1293 0 151 0 0 0 0 0 0 49
1294 0 151 0 0 0 0 0 0 49
1295 0 151 0 0 0 0 0 0 49
1296 0 151 0 0 0 0 0 0 49
1297 0 151 0 0 0 0 0 0 49
1298 0 151 0 0 0 0 0 0 48
1299 0 151 0 0 0 1 0 0 48
1300 0 151 0 0 0 1 0 0 48
1301 0 152 0 0 0 0 0 0 47
1302 0 152 0 0 0 0 0 0 47
1303 0 152 0 0 0 1 0 0 46
1304 0 152 0 0 0 1 0 0 46
1305 0 152 0 0 0 1 0 0 46
1306 0 154 0 0 0 2 0 0 44
1307 0 154 0 0 0 2 0 0 44
1308 0 155 0 0 0 1 0 0 43
1309 0 155 0 0 0 2 0 0 43
1310 0 156 0 0 0 2 0 0 42
1311 0 157 0 0 0 1 0 0 42
1312 0 157 0 0 0 1 0 0 42
1313 0 158 0 0 0 0 0 0 42
1314 0 158 0 0 0 0 0 0 41
1315 0 158 0 0 0 1 0 0 41
1316 0 159 0 0 0 0 0 0 41
1317 0 159 0 0 0 0 0 0 41
1318 0 159 0 0 0 1 0 0 40
1319 0 160 0 0 0 0 0 0 40
1320 0 160 0 0 0 0 0 0 40
1321 0 160 0 0 0 0 0 0 40
1322 0 160 0 0 0 1 0 0 39
1323 0 161 0 0 0 0 0 0 39
1324 0 161 0 0 0 0 0 0 39
1325 0 161 0 0 0 0 0 0 39
1326 0 161 0 0 0 0 0 0 39
1327 0 161 0 0 0 0 0 0 39
1328 0 161 0 0 0 0 0 0 38
1329 0 161 0 0 0 0 0 0 38
1330 0 161 0 0 0 1 0 0 38
1331 0 162 0 0 0 0 0 0 38
1332 0 162 0 0 0 1 0 0 37
1333 0 162 0 0 0 1 0 0 36
1334 0 163 0 0 0 1 0 0 35
1335 0 163 0 0 0 1 0 0 35
1336 0 164 0 0 0 2 0 0 34
1337 0 165 0 0 0 2 0 0 33
1338 0 165 0 0 0 2 0 0 33
1339 0 166 0 0 0 3 0 0 31
1340 0 166 0 0 0 3 0 0 31
1341 0 166 0 0 0 3 0 0 30
1342 0 168 0 0 0 1 0 0 30
1343 0 168 0 0 0 3 0 0 29
1344 0 169 0 0 0 2 0 0 29
1345 0 170 0 0 0 1 0 0 28
1346 0 171 0 0 0 1 0 0 28
1347 0 172 0 0 0 0 0 0 28
1348 0 172 0 0 0 0 0 0 28
1349 0 172 0 0 0 1 0 0 27
1350 0 172 0 0 0 1 0 0 27
1351 0 173 0 0 0 0 0 0 27
1352 0 173 0 0 0 1 0 0 26
1353 0 173 0 0 0 1 0 0 26
1354 0 173 0 0 0 1 0 0 24
1355 0 174 0 0 0 1 0 0 24
1356 0 175 0 0 0 1 0 0 24
1357 0 175 0 0 0 2 0 0 23
1358 0 176 0 0 0 0 0 0 23
1359 0 176 0 0 0 0 0 0 23
1360 0 177 0 0 0 0 0 0 23
1361 0 177 0 0 0 1 0 0 22
1362 0 177 0 0 0 1 0 0 22
